categoryA,categoryC,featureD,featureE,featureF,compositionC,unit
79,1467,122.299437237519,30.8319059046492,0.0,26.0,1
33,1467,122.299437237519,30.8319059046492,0.0,26.0,0
65,1467,122.299437237519,30.8319059046492,0.0,26.0,4
112,1467,122.299437237519,30.8319059046492,0.0,26.0,0
23,846,122.299437237519,30.8319059046492,0.0,26.0,3
12,558,122.299437237519,30.8319059046492,0.0,26.0,0
90,558,122.299437237519,30.8319059046492,0.0,26.0,1
79,2031,122.299437237519,30.8319059046492,0.0,26.0,1
101,814,122.299437237519,30.8319059046492,0.0,26.0,12
80,814,122.299437237519,30.8319059046492,0.0,26.0,12
41,814,122.299437237519,30.8319059046492,0.0,26.0,0
58,442,122.299437237519,30.8319059046492,0.0,26.0,11
23,442,122.299437237519,30.8319059046492,0.0,26.0,3
23,1203,122.299437237519,30.8319059046492,0.0,26.0,3
58,367,122.299437237519,30.8319059046492,0.0,26.0,11
78,367,122.299437237519,30.8319059046492,0.0,26.0,5
112,2151,122.299437237519,30.8319059046492,0.0,26.0,0
0,111,122.299437237519,30.8319059046492,0.0,26.0,14
2,111,122.299437237519,30.8319059046492,0.0,26.0,13
101,12,122.299437237519,30.8319059046492,0.0,26.0,12
12,12,122.299437237519,30.8319059046492,0.0,26.0,0
1,351,122.299437237519,30.8319059046492,0.0,26.0,15
33,1773,122.299437237519,30.8319059046492,0.0,26.0,0
78,71,122.299437237519,30.8319059046492,0.0,26.0,5
0,644,122.299437237519,30.8319059046492,0.0,26.0,14
2,644,122.299437237519,30.8319059046492,0.0,26.0,13
145,644,122.299437237519,30.8319059046492,0.0,26.0,18
58,824,122.299437237519,30.8319059046492,0.0,26.0,11
1,644,122.299437237519,30.8319059046492,0.0,26.0,15
58,34,122.299437237519,30.8319059046492,0.0,26.0,11
80,2124,122.299437237519,30.8319059046492,0.0,26.0,12
33,2124,122.299437237519,30.8319059046492,0.0,26.0,0
1,623,122.299437237519,30.8319059046492,0.0,26.0,15
1,2124,122.299437237519,30.8319059046492,0.0,26.0,15
65,2124,122.299437237519,30.8319059046492,0.0,26.0,4
33,623,122.299437237519,30.8319059046492,0.0,26.0,0
41,201,122.299437237519,30.8319059046492,0.0,26.0,0
41,2124,122.299437237519,30.8319059046492,0.0,26.0,0
80,623,122.299437237519,30.8319059046492,0.0,26.0,12
41,623,122.299437237519,30.8319059046492,0.0,26.0,0
0,623,122.299437237519,30.8319059046492,0.0,26.0,14
65,623,122.299437237519,30.8319059046492,0.0,26.0,4
101,201,122.299437237519,30.8319059046492,0.0,26.0,12
12,0,122.299437237519,30.8319059046492,0.0,26.0,0
101,0,122.299437237519,30.8319059046492,0.0,26.0,12
90,2124,122.299437237519,30.8319059046492,0.0,26.0,1
23,623,122.299437237519,30.8319059046492,0.0,26.0,3
78,623,122.299437237519,30.8319059046492,0.0,26.0,5
79,201,122.299437237519,30.8319059046492,0.0,26.0,1
112,201,122.299437237519,30.8319059046492,0.0,26.0,0
145,136,122.299437237519,30.8319059046492,0.0,26.0,18
49,136,122.299437237519,30.8319059046492,0.0,26.0,13
145,15,122.299437237519,30.8319059046492,0.0,26.0,18
49,15,122.299437237519,30.8319059046492,0.0,26.0,13
41,139,122.299437237519,30.8319059046492,0.0,26.0,0
101,1720,122.299437237519,30.8319059046492,0.0,26.0,12
41,1720,122.299437237519,30.8319059046492,0.0,26.0,0
1,1720,122.299437237519,30.8319059046492,0.0,26.0,15
145,1720,122.299437237519,30.8319059046492,0.0,26.0,18
23,2203,122.299437237519,30.8319059046492,0.0,26.0,3
1,136,122.299437237519,30.8319059046492,0.0,26.0,15
90,21,122.299437237519,30.8319059046492,0.0,26.0,1
1,15,122.299437237519,30.8319059046492,0.0,26.0,15
90,15,122.299437237519,30.8319059046492,0.0,26.0,1
0,139,122.299437237519,30.8319059046492,0.0,26.0,14
65,9,122.299437237519,30.8319059046492,0.0,26.0,4
49,1720,122.299437237519,30.8319059046492,0.0,26.0,13
33,2203,122.299437237519,30.8319059046492,0.0,26.0,0
112,2203,122.299437237519,30.8319059046492,0.0,26.0,0
90,136,122.299437237519,30.8319059046492,0.0,26.0,1
0,21,122.299437237519,30.8319059046492,0.0,26.0,14
1,21,122.299437237519,30.8319059046492,0.0,26.0,15
0,15,122.299437237519,30.8319059046492,0.0,26.0,14
101,139,122.299437237519,30.8319059046492,0.0,26.0,12
23,139,122.299437237519,30.8319059046492,0.0,26.0,3
58,21,122.299437237519,30.8319059046492,0.0,26.0,11
49,402,122.299437237519,30.8319059046492,0.0,26.0,13
33,1931,122.299437237519,30.8319059046492,0.0,26.0,0
12,1931,122.299437237519,30.8319059046492,0.0,26.0,0
58,1725,122.299437237519,30.8319059046492,0.0,26.0,11
12,1725,122.299437237519,30.8319059046492,0.0,26.0,0
12,1701,122.299437237519,30.8319059046492,0.0,26.0,0
12,1999,122.299437237519,30.8319059046492,0.0,26.0,0
78,1632,122.299437237519,30.8319059046492,0.0,26.0,5
1,564,122.299437237519,30.8319059046492,0.0,26.0,15
0,2077,122.299437237519,30.8319059046492,0.0,26.0,14
12,2077,122.299437237519,30.8319059046492,0.0,26.0,0
112,2134,122.299437237519,30.8319059046492,0.0,26.0,0
90,2134,122.299437237519,30.8319059046492,0.0,26.0,1
41,1549,122.299437237519,30.8319059046492,0.0,26.0,0
0,1549,122.299437237519,30.8319059046492,0.0,26.0,14
33,1725,122.299437237519,30.8319059046492,0.0,26.0,0
112,1725,122.299437237519,30.8319059046492,0.0,26.0,0
23,1701,122.299437237519,30.8319059046492,0.0,26.0,3
156,1701,122.299437237519,30.8319059046492,0.0,26.0,2
33,1701,122.299437237519,30.8319059046492,0.0,26.0,0
112,1701,122.299437237519,30.8319059046492,0.0,26.0,0
1,210,122.299437237519,30.8319059046492,0.0,26.0,15
101,38,122.299437237519,30.8319059046492,0.0,26.0,12
23,1980,122.299437237519,30.8319059046492,0.0,26.0,3
41,1543,122.299437237519,30.8319059046492,0.0,26.0,0
2,1543,122.299437237519,30.8319059046492,0.0,26.0,13
65,1543,122.299437237519,30.8319059046492,0.0,26.0,4
58,1898,122.299437237519,30.8319059046492,0.0,26.0,11
0,1833,122.299437237519,30.8319059046492,0.0,26.0,14
1,1833,122.299437237519,30.8319059046492,0.0,26.0,15
12,762,122.299437237519,30.8319059046492,0.0,26.0,0
49,2150,122.299437237519,30.8319059046492,0.0,26.0,13
33,1547,122.299437237519,30.8319059046492,0.0,26.0,0
112,1547,122.299437237519,30.8319059046492,0.0,26.0,0
1,1644,122.299437237519,30.8319059046492,0.0,26.0,15
33,133,122.299437237519,30.8319059046492,0.0,26.0,0
23,321,122.299437237519,30.8319059046492,0.0,26.0,3
0,1620,122.299437237519,30.8319059046492,0.0,26.0,14
1,1620,122.299437237519,30.8319059046492,0.0,26.0,15
90,767,122.299437237519,30.8319059046492,0.0,26.0,1
12,1547,122.299437237519,30.8319059046492,0.0,26.0,0
90,1547,122.299437237519,30.8319059046492,0.0,26.0,1
80,1644,122.299437237519,30.8319059046492,0.0,26.0,12
90,1782,122.299437237519,30.8319059046492,0.0,26.0,1
80,1812,122.299437237519,30.8319059046492,0.0,26.0,12
79,762,122.299437237519,30.8319059046492,0.0,26.0,1
145,762,122.299437237519,30.8319059046492,0.0,26.0,18
49,762,122.299437237519,30.8319059046492,0.0,26.0,13
101,1396,122.299437237519,30.8319059046492,0.0,26.0,12
1,1396,122.299437237519,30.8319059046492,0.0,26.0,15
58,1759,122.299437237519,30.8319059046492,0.0,26.0,11
79,1759,122.299437237519,30.8319059046492,0.0,26.0,1
145,1759,122.299437237519,30.8319059046492,0.0,26.0,18
49,1759,122.299437237519,30.8319059046492,0.0,26.0,13
49,1812,122.299437237519,30.8319059046492,0.0,26.0,13
90,762,122.299437237519,30.8319059046492,0.0,26.0,1
33,1396,122.299437237519,30.8319059046492,0.0,26.0,0
12,1396,122.299437237519,30.8319059046492,0.0,26.0,0
112,1396,122.299437237519,30.8319059046492,0.0,26.0,0
12,1759,122.299437237519,30.8319059046492,0.0,26.0,0
101,188,122.299437237519,30.8319059046492,0.0,26.0,12
90,1749,122.299437237519,30.8319059046492,0.0,26.0,1
0,1530,122.299437237519,30.8319059046492,0.0,26.0,14
1,1530,122.299437237519,30.8319059046492,0.0,26.0,15
41,1644,122.299437237519,30.8319059046492,0.0,26.0,0
0,1644,122.299437237519,30.8319059046492,0.0,26.0,14
112,762,122.299437237519,30.8319059046492,0.0,26.0,0
58,1396,122.299437237519,30.8319059046492,0.0,26.0,11
90,1396,122.299437237519,30.8319059046492,0.0,26.0,1
112,1749,122.299437237519,30.8319059046492,0.0,26.0,0
41,1530,122.299437237519,30.8319059046492,0.0,26.0,0
145,1557,122.299437237519,30.8319059046492,0.0,26.0,18
12,1557,122.299437237519,30.8319059046492,0.0,26.0,0
12,321,122.299437237519,30.8319059046492,0.0,26.0,0
101,1685,122.299437237519,30.8319059046492,0.0,26.0,12
1,188,122.299437237519,30.8319059046492,0.0,26.0,15
101,1557,122.299437237519,30.8319059046492,0.0,26.0,12
58,1530,122.299437237519,30.8319059046492,0.0,26.0,11
23,1530,122.299437237519,30.8319059046492,0.0,26.0,3
41,1557,122.299437237519,30.8319059046492,0.0,26.0,0
79,1557,122.299437237519,30.8319059046492,0.0,26.0,1
112,1557,122.299437237519,30.8319059046492,0.0,26.0,0
0,1612,122.299437237519,30.8319059046492,0.0,26.0,14
1,1557,122.299437237519,30.8319059046492,0.0,26.0,15
49,1557,122.299437237519,30.8319059046492,0.0,26.0,13
58,1612,122.299437237519,30.8319059046492,0.0,26.0,11
101,213,122.299437237519,30.8319059046492,0.0,26.0,12
23,213,122.299437237519,30.8319059046492,0.0,26.0,3
33,2178,122.299437237519,30.8319059046492,0.0,26.0,0
101,1984,122.299437237519,30.8319059046492,0.0,26.0,12
23,1984,122.299437237519,30.8319059046492,0.0,26.0,3
80,2114,122.299437237519,30.8319059046492,0.0,26.0,12
41,2114,122.299437237519,30.8319059046492,0.0,26.0,0
49,1749,122.299437237519,30.8319059046492,0.0,26.0,13
33,1530,122.299437237519,30.8319059046492,0.0,26.0,0
23,1612,122.299437237519,30.8319059046492,0.0,26.0,3
49,1612,122.299437237519,30.8319059046492,0.0,26.0,13
112,1612,122.299437237519,30.8319059046492,0.0,26.0,0
112,2178,122.299437237519,30.8319059046492,0.0,26.0,0
0,1011,122.299437237519,30.8319059046492,0.0,26.0,14
2,172,122.299437237519,30.8319059046492,0.0,26.0,13
49,172,122.299437237519,30.8319059046492,0.0,26.0,13
79,1139,122.299437237519,30.8319059046492,0.0,26.0,1
12,1139,122.299437237519,30.8319059046492,0.0,26.0,0
112,1139,122.299437237519,30.8319059046492,0.0,26.0,0
1,361,122.299437237519,30.8319059046492,0.0,26.0,15
101,1098,122.299437237519,30.8319059046492,0.0,26.0,12
23,1667,122.299437237519,30.8319059046492,0.0,26.0,3
78,694,122.299437237519,30.8319059046492,0.0,26.0,5
33,694,122.299437237519,30.8319059046492,0.0,26.0,0
65,694,122.299437237519,30.8319059046492,0.0,26.0,4
58,2161,122.299437237519,30.8319059046492,0.0,26.0,11
112,1735,122.299437237519,30.8319059046492,0.0,26.0,0
79,1569,122.299437237519,30.8319059046492,0.0,26.0,1
156,1569,122.299437237519,30.8319059046492,0.0,26.0,2
112,1569,122.299437237519,30.8319059046492,0.0,26.0,0
90,198,122.299437237519,30.8319059046492,0.0,26.0,1
80,2158,122.299437237519,30.8319059046492,0.0,26.0,12
58,2158,122.299437237519,30.8319059046492,0.0,26.0,11
23,2158,122.299437237519,30.8319059046492,0.0,26.0,3
41,2158,122.299437237519,30.8319059046492,0.0,26.0,0
78,2158,122.299437237519,30.8319059046492,0.0,26.0,5
90,613,122.299437237519,30.8319059046492,0.0,26.0,1
2,1600,122.299437237519,30.8319059046492,0.0,26.0,13
49,1600,122.299437237519,30.8319059046492,0.0,26.0,13
1,2176,122.299437237519,30.8319059046492,0.0,26.0,15
78,1743,122.299437237519,30.8319059046492,0.0,26.0,5
33,1743,122.299437237519,30.8319059046492,0.0,26.0,0
101,313,122.299437237519,30.8319059046492,0.0,26.0,12
23,313,122.299437237519,30.8319059046492,0.0,26.0,3
2,87,122.299437237519,30.8319059046492,0.0,26.0,13
33,87,122.299437237519,30.8319059046492,0.0,26.0,0
78,1139,122.299437237519,30.8319059046492,0.0,26.0,5
145,1667,122.299437237519,30.8319059046492,0.0,26.0,18
12,1667,122.299437237519,30.8319059046492,0.0,26.0,0
112,1667,122.299437237519,30.8319059046492,0.0,26.0,0
41,1604,122.299437237519,30.8319059046492,0.0,26.0,0
79,1604,122.299437237519,30.8319059046492,0.0,26.0,1
41,1475,122.299437237519,30.8319059046492,0.0,26.0,0
79,1475,122.299437237519,30.8319059046492,0.0,26.0,1
23,30,122.299437237519,30.8319059046492,0.0,26.0,3
33,1667,122.299437237519,30.8319059046492,0.0,26.0,0
2,1604,122.299437237519,30.8319059046492,0.0,26.0,13
145,1604,122.299437237519,30.8319059046492,0.0,26.0,18
49,1604,122.299437237519,30.8319059046492,0.0,26.0,13
75,1604,122.299437237519,30.8319059046492,0.0,26.0,0
145,2205,122.299437237519,30.8319059046492,0.0,26.0,18
80,1596,122.299437237519,30.8319059046492,0.0,26.0,12
33,1596,122.299437237519,30.8319059046492,0.0,26.0,0
49,1533,122.299437237519,30.8319059046492,0.0,26.0,13
112,1533,122.299437237519,30.8319059046492,0.0,26.0,0
58,1809,122.299437237519,30.8319059046492,0.0,26.0,11
79,1573,122.299437237519,30.8319059046492,0.0,26.0,1
112,1573,122.299437237519,30.8319059046492,0.0,26.0,0
112,313,122.299437237519,30.8319059046492,0.0,26.0,0
112,473,122.299437237519,30.8319059046492,0.0,26.0,0
0,61,122.299437237519,30.8319059046492,0.0,26.0,14
1,61,122.299437237519,30.8319059046492,0.0,26.0,15
145,1718,122.299437237519,30.8319059046492,0.0,26.0,18
49,1718,122.299437237519,30.8319059046492,0.0,26.0,13
90,1718,122.299437237519,30.8319059046492,0.0,26.0,1
1,1625,122.299437237519,30.8319059046492,0.0,26.0,15
0,473,122.299437237519,30.8319059046492,0.0,26.0,14
33,473,122.299437237519,30.8319059046492,0.0,26.0,0
101,61,122.299437237519,30.8319059046492,0.0,26.0,12
145,61,122.299437237519,30.8319059046492,0.0,26.0,18
12,61,122.299437237519,30.8319059046492,0.0,26.0,0
41,1718,122.299437237519,30.8319059046492,0.0,26.0,0
1,1718,122.299437237519,30.8319059046492,0.0,26.0,15
23,1625,122.299437237519,30.8319059046492,0.0,26.0,3
101,405,122.299437237519,30.8319059046492,0.0,26.0,12
1,405,122.299437237519,30.8319059046492,0.0,26.0,15
41,123,122.299437237519,30.8319059046492,0.0,26.0,0
101,1976,122.299437237519,30.8319059046492,0.0,26.0,12
79,1976,122.299437237519,30.8319059046492,0.0,26.0,1
145,1976,122.299437237519,30.8319059046492,0.0,26.0,18
101,1704,122.299437237519,30.8319059046492,0.0,26.0,12
1,1704,122.299437237519,30.8319059046492,0.0,26.0,15
78,147,122.299437237519,30.8319059046492,0.0,26.0,5
1,1177,122.299437237519,30.8319059046492,0.0,26.0,15
58,1916,122.299437237519,30.8319059046492,0.0,26.0,11
12,1916,122.299437237519,30.8319059046492,0.0,26.0,0
145,1947,122.299437237519,30.8319059046492,0.0,26.0,18
49,1947,122.299437237519,30.8319059046492,0.0,26.0,13
75,1947,122.299437237519,30.8319059046492,0.0,26.0,0
90,1947,122.299437237519,30.8319059046492,0.0,26.0,1
75,147,122.299437237519,30.8319059046492,0.0,26.0,0
123,1177,122.299437237519,30.8319059046492,0.0,26.0,16
101,1916,122.299437237519,30.8319059046492,0.0,26.0,12
112,1916,122.299437237519,30.8319059046492,0.0,26.0,0
58,1990,122.299437237519,30.8319059046492,0.0,26.0,11
41,1947,122.299437237519,30.8319059046492,0.0,26.0,0
79,1947,122.299437237519,30.8319059046492,0.0,26.0,1
2,933,122.299437237519,30.8319059046492,0.0,26.0,13
58,1976,122.299437237519,30.8319059046492,0.0,26.0,11
41,1976,122.299437237519,30.8319059046492,0.0,26.0,0
80,1704,122.299437237519,30.8319059046492,0.0,26.0,12
58,1704,122.299437237519,30.8319059046492,0.0,26.0,11
41,1704,122.299437237519,30.8319059046492,0.0,26.0,0
79,1704,122.299437237519,30.8319059046492,0.0,26.0,1
2,2197,122.299437237519,30.8319059046492,0.0,26.0,13
49,2197,122.299437237519,30.8319059046492,0.0,26.0,13
0,1267,122.299437237519,30.8319059046492,0.0,26.0,14
2,1661,122.299437237519,30.8319059046492,0.0,26.0,13
49,1661,122.299437237519,30.8319059046492,0.0,26.0,13
0,2133,122.299437237519,30.8319059046492,0.0,26.0,14
1,2133,122.299437237519,30.8319059046492,0.0,26.0,15
90,147,122.299437237519,30.8319059046492,0.0,26.0,1
78,1177,122.299437237519,30.8319059046492,0.0,26.0,5
33,1177,122.299437237519,30.8319059046492,0.0,26.0,0
101,1947,122.299437237519,30.8319059046492,0.0,26.0,12
23,1947,122.299437237519,30.8319059046492,0.0,26.0,3
33,933,122.299437237519,30.8319059046492,0.0,26.0,0
101,2046,122.299437237519,30.8319059046492,0.0,26.0,12
90,2197,122.299437237519,30.8319059046492,0.0,26.0,1
58,1267,122.299437237519,30.8319059046492,0.0,26.0,11
12,1267,122.299437237519,30.8319059046492,0.0,26.0,0
1,1661,122.299437237519,30.8319059046492,0.0,26.0,15
145,1661,122.299437237519,30.8319059046492,0.0,26.0,18
75,1661,122.299437237519,30.8319059046492,0.0,26.0,0
90,1661,122.299437237519,30.8319059046492,0.0,26.0,1
58,2133,122.299437237519,30.8319059046492,0.0,26.0,11
145,123,122.299437237519,30.8319059046492,0.0,26.0,18
12,123,122.299437237519,30.8319059046492,0.0,26.0,0
75,1976,122.299437237519,30.8319059046492,0.0,26.0,0
80,2197,122.299437237519,30.8319059046492,0.0,26.0,12
33,2197,122.299437237519,30.8319059046492,0.0,26.0,0
33,1661,122.299437237519,30.8319059046492,0.0,26.0,0
1,1669,122.299437237519,30.8319059046492,0.0,26.0,15
75,1669,122.299437237519,30.8319059046492,0.0,26.0,0
0,1261,122.299437237519,30.8319059046492,0.0,26.0,14
49,933,122.299437237519,30.8319059046492,0.0,26.0,13
23,2046,122.299437237519,30.8319059046492,0.0,26.0,3
2,1267,122.299437237519,30.8319059046492,0.0,26.0,13
49,1267,122.299437237519,30.8319059046492,0.0,26.0,13
0,1661,122.299437237519,30.8319059046492,0.0,26.0,14
0,1073,122.299437237519,30.8319059046492,0.0,26.0,14
49,1392,122.299437237519,30.8319059046492,0.0,26.0,13
145,1948,122.299437237519,30.8319059046492,0.0,26.0,18
75,1948,122.299437237519,30.8319059046492,0.0,26.0,0
90,1948,122.299437237519,30.8319059046492,0.0,26.0,1
58,2082,122.299437237519,30.8319059046492,0.0,26.0,11
23,2082,122.299437237519,30.8319059046492,0.0,26.0,3
41,2082,122.299437237519,30.8319059046492,0.0,26.0,0
33,2082,122.299437237519,30.8319059046492,0.0,26.0,0
79,433,122.299437237519,30.8319059046492,0.0,26.0,1
112,433,122.299437237519,30.8319059046492,0.0,26.0,0
1,1709,122.299437237519,30.8319059046492,0.0,26.0,15
90,1709,122.299437237519,30.8319059046492,0.0,26.0,1
145,433,122.299437237519,30.8319059046492,0.0,26.0,18
49,433,122.299437237519,30.8319059046492,0.0,26.0,13
79,1709,122.299437237519,30.8319059046492,0.0,26.0,1
12,1709,122.299437237519,30.8319059046492,0.0,26.0,0
1,433,122.299437237519,30.8319059046492,0.0,26.0,15
49,433,122.299437237519,30.8319059046492,0.0,26.0,13
49,1720,122.299437237519,30.8319059046492,0.0,26.0,13
90,1720,122.299437237519,30.8319059046492,0.0,26.0,1
145,1942,122.299437237519,30.8319059046492,0.0,26.0,18
145,1709,122.299437237519,30.8319059046492,0.0,26.0,18
58,1821,122.299437237519,30.8319059046492,0.0,26.0,11
78,1821,122.299437237519,30.8319059046492,0.0,26.0,5
101,1942,122.299437237519,30.8319059046492,0.0,26.0,12
41,1942,122.299437237519,30.8319059046492,0.0,26.0,0
78,1566,122.299437237519,30.8319059046492,0.0,26.0,5
41,1905,122.299437237519,30.8319059046492,0.0,26.0,0
101,1905,122.299437237519,30.8319059046492,0.0,26.0,12
41,1905,122.299437237519,30.8319059046492,0.0,26.0,0
78,2008,122.299437237519,30.8319059046492,0.0,26.0,5
90,2008,122.299437237519,30.8319059046492,0.0,26.0,1
145,1821,122.299437237519,30.8319059046492,0.0,26.0,18
0,1566,122.299437237519,30.8319059046492,0.0,26.0,14
33,1566,122.299437237519,30.8319059046492,0.0,26.0,0
12,1566,122.299437237519,30.8319059046492,0.0,26.0,0
49,1905,122.299437237519,30.8319059046492,0.0,26.0,13
112,1905,122.299437237519,30.8319059046492,0.0,26.0,0
23,1905,122.299437237519,30.8319059046492,0.0,26.0,3
49,1709,122.299437237519,30.8319059046492,0.0,26.0,13
33,433,122.299437237519,30.8319059046492,0.0,26.0,0
41,433,122.299437237519,30.8319059046492,0.0,26.0,0
58,1566,122.299437237519,30.8319059046492,0.0,26.0,11
2,1514,122.299437237519,30.8319059046492,0.0,26.0,13
49,652,122.299437237519,30.8319059046492,0.0,26.0,13
145,1913,122.299437237519,30.8319059046492,0.0,26.0,18
49,1913,122.299437237519,30.8319059046492,0.0,26.0,13
145,1507,122.299437237519,30.8319059046492,0.0,26.0,18
49,1507,122.299437237519,30.8319059046492,0.0,26.0,13
12,172,122.299437237519,30.8319059046492,0.0,26.0,0
112,172,122.299437237519,30.8319059046492,0.0,26.0,0
101,87,122.299437237519,30.8319059046492,0.0,26.0,12
79,361,122.299437237519,30.8319059046492,0.0,26.0,1
145,361,122.299437237519,30.8319059046492,0.0,26.0,18
49,361,122.299437237519,30.8319059046492,0.0,26.0,13
75,361,122.299437237519,30.8319059046492,0.0,26.0,0
112,361,122.299437237519,30.8319059046492,0.0,26.0,0
23,87,122.299437237519,30.8319059046492,0.0,26.0,3
12,87,122.299437237519,30.8319059046492,0.0,26.0,0
1,1139,122.299437237519,30.8319059046492,0.0,26.0,15
90,1139,122.299437237519,30.8319059046492,0.0,26.0,1
90,361,122.299437237519,30.8319059046492,0.0,26.0,1
101,1468,122.299437237519,30.8319059046492,0.0,26.0,12
80,1468,122.299437237519,30.8319059046492,0.0,26.0,12
41,1468,122.299437237519,30.8319059046492,0.0,26.0,0
12,917,122.299437237519,30.8319059046492,0.0,26.0,0
112,917,122.299437237519,30.8319059046492,0.0,26.0,0
49,1517,122.299437237519,30.8319059046492,0.0,26.0,13
101,1707,122.299437237519,30.8319059046492,0.0,26.0,12
23,1707,122.299437237519,30.8319059046492,0.0,26.0,3
145,1707,122.299437237519,30.8319059046492,0.0,26.0,18
49,1707,122.299437237519,30.8319059046492,0.0,26.0,13
101,1524,122.299437237519,30.8319059046492,0.0,26.0,12
12,1524,122.299437237519,30.8319059046492,0.0,26.0,0
145,172,122.299437237519,30.8319059046492,0.0,26.0,18
75,172,122.299437237519,30.8319059046492,0.0,26.0,0
58,1139,122.299437237519,30.8319059046492,0.0,26.0,11
65,1139,122.299437237519,30.8319059046492,0.0,26.0,4
1,1468,122.299437237519,30.8319059046492,0.0,26.0,15
78,917,122.299437237519,30.8319059046492,0.0,26.0,5
33,917,122.299437237519,30.8319059046492,0.0,26.0,0
2,1691,122.299437237519,30.8319059046492,0.0,26.0,13
79,87,122.299437237519,30.8319059046492,0.0,26.0,1
0,1139,122.299437237519,30.8319059046492,0.0,26.0,14
101,361,122.299437237519,30.8319059046492,0.0,26.0,12
12,361,122.299437237519,30.8319059046492,0.0,26.0,0
58,1468,122.299437237519,30.8319059046492,0.0,26.0,11
79,1468,122.299437237519,30.8319059046492,0.0,26.0,1
65,1468,122.299437237519,30.8319059046492,0.0,26.0,4
101,917,122.299437237519,30.8319059046492,0.0,26.0,12
23,917,122.299437237519,30.8319059046492,0.0,26.0,3
33,2176,122.299437237519,30.8319059046492,0.0,26.0,0
112,2176,122.299437237519,30.8319059046492,0.0,26.0,0
101,1743,122.299437237519,30.8319059046492,0.0,26.0,12
2,1743,122.299437237519,30.8319059046492,0.0,26.0,13
145,1743,122.299437237519,30.8319059046492,0.0,26.0,18
49,1743,122.299437237519,30.8319059046492,0.0,26.0,13
112,1743,122.299437237519,30.8319059046492,0.0,26.0,0
2,313,122.299437237519,30.8319059046492,0.0,26.0,13
1,313,122.299437237519,30.8319059046492,0.0,26.0,15
49,313,122.299437237519,30.8319059046492,0.0,26.0,13
79,322,122.299437237519,30.8319059046492,0.0,26.0,1
1,1667,122.299437237519,30.8319059046492,0.0,26.0,15
23,1604,122.299437237519,30.8319059046492,0.0,26.0,3
112,1604,122.299437237519,30.8319059046492,0.0,26.0,0
33,30,122.299437237519,30.8319059046492,0.0,26.0,0
65,87,122.299437237519,30.8319059046492,0.0,26.0,4
101,1139,122.299437237519,30.8319059046492,0.0,26.0,12
145,1139,122.299437237519,30.8319059046492,0.0,26.0,18
145,1691,122.299437237519,30.8319059046492,0.0,26.0,18
49,1691,122.299437237519,30.8319059046492,0.0,26.0,13
33,1878,122.299437237519,30.8319059046492,0.0,26.0,0
41,1913,122.299437237519,30.8319059046492,0.0,26.0,0
79,1913,122.299437237519,30.8319059046492,0.0,26.0,1
58,1507,122.299437237519,30.8319059046492,0.0,26.0,11
41,1507,122.299437237519,30.8319059046492,0.0,26.0,0
33,1517,122.299437237519,30.8319059046492,0.0,26.0,0
101,2040,122.299437237519,30.8319059046492,0.0,26.0,12
49,1641,122.299437237519,30.8319059046492,0.0,26.0,13
90,1641,122.299437237519,30.8319059046492,0.0,26.0,1
41,1504,122.299437237519,30.8319059046492,0.0,26.0,0
79,1504,122.299437237519,30.8319059046492,0.0,26.0,1
79,1971,122.299437237519,30.8319059046492,0.0,26.0,1
156,403,122.299437237519,30.8319059046492,0.0,26.0,2
101,1542,122.299437237519,30.8319059046492,0.0,26.0,12
12,1504,122.299437237519,30.8319059046492,0.0,26.0,0
1,1873,122.299437237519,30.8319059046492,0.0,26.0,15
145,1873,122.299437237519,30.8319059046492,0.0,26.0,18
75,1873,122.299437237519,30.8319059046492,0.0,26.0,0
90,1873,122.299437237519,30.8319059046492,0.0,26.0,1
1,2067,122.299437237519,30.8319059046492,0.0,26.0,15
0,1594,122.299437237519,30.8319059046492,0.0,26.0,14
79,1983,122.299437237519,30.8319059046492,0.0,26.0,1
145,1983,122.299437237519,30.8319059046492,0.0,26.0,18
58,2040,122.299437237519,30.8319059046492,0.0,26.0,11
23,2040,122.299437237519,30.8319059046492,0.0,26.0,3
79,1738,122.299437237519,30.8319059046492,0.0,26.0,1
79,2005,122.299437237519,30.8319059046492,0.0,26.0,1
49,2086,122.299437237519,30.8319059046492,0.0,26.0,13
75,2086,122.299437237519,30.8319059046492,0.0,26.0,0
112,2086,122.299437237519,30.8319059046492,0.0,26.0,0
79,1548,122.299437237519,30.8319059046492,0.0,26.0,1
75,2051,122.299437237519,30.8319059046492,0.0,26.0,0
90,2051,122.299437237519,30.8319059046492,0.0,26.0,1
33,715,122.299437237519,30.8319059046492,0.0,26.0,0
2,617,122.299437237519,30.8319059046492,0.0,26.0,13
1,1577,122.299437237519,30.8319059046492,0.0,26.0,15
33,1577,122.299437237519,30.8319059046492,0.0,26.0,0
58,1824,122.299437237519,30.8319059046492,0.0,26.0,11
78,1824,122.299437237519,30.8319059046492,0.0,26.0,5
1,1631,122.299437237519,30.8319059046492,0.0,26.0,15
90,1631,122.299437237519,30.8319059046492,0.0,26.0,1
101,1563,122.299437237519,30.8319059046492,0.0,26.0,12
41,1563,122.299437237519,30.8319059046492,0.0,26.0,0
145,1563,122.299437237519,30.8319059046492,0.0,26.0,18
75,1563,122.299437237519,30.8319059046492,0.0,26.0,0
101,1177,122.299437237519,30.8319059046492,0.0,26.0,12
