categoryA,categoryC,featureD,featureE,featureF,compositionC,unit,result,water_quality
catA_12,catC_1375,122.299437237519,30.8319059046492,0.0,26.0,unit_11,0.0725550048529471,Very Poor
catA_10,catC_1375,122.299437237519,30.8319059046492,0.0,26.0,unit_4,0.0230827039226482,Very Poor
catA_5,catC_1375,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.04960678839306,Very Poor
catA_14,catC_1681,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0168447003560875,Very Poor
catA_10,catC_1681,122.299437237519,30.8319059046492,0.0,26.0,unit_4,0.0122424303429615,Very Poor
catA_18,catC_1681,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0339334798090764,Very Poor
catA_8,catC_290,122.299437237519,30.8319059046492,0.0,26.0,unit_9,0.003547157513087,Very Poor
catA_15,catC_290,122.299437237519,30.8319059046492,0.0,26.0,unit_4,0.0218290026462987,Very Poor
catA_18,catC_290,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0273404651867565,Very Poor
catA_16,catC_209,122.299437237519,30.8319059046492,0.0,26.0,unit_2,0.0001530390560175,Very Poor
catA_2,catC_209,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0079589639481974,Very Poor
catA_12,catC_1209,122.299437237519,30.8319059046492,0.0,26.0,unit_11,0.0323769103094974,Very Poor
catA_1,catC_543,122.299437237519,30.8319059046492,0.0,26.0,unit_6,0.0004022683203453,Very Poor
catA_1,catC_1004,122.299437237519,30.8319059046492,0.0,26.0,unit_6,0.0005136160197075,Very Poor
catA_14,catC_1304,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0346489885597393,Very Poor
catA_5,catC_1304,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.1531846351996363,Very Poor
catA_12,catC_1004,122.299437237519,30.8319059046492,0.0,26.0,unit_11,0.0726572326141016,Very Poor
catA_3,catC_1004,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0075137136856842,Very Poor
catA_13,catC_567,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0058516857337677,Very Poor
catA_15,catC_978,122.299437237519,30.8319059046492,0.0,26.0,unit_4,0.0094749651513612,Very Poor
catA_18,catC_978,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0063556936131525,Very Poor
catA_3,catC_978,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0112939026951347,Very Poor
catA_15,catC_763,122.299437237519,30.8319059046492,0.0,26.0,unit_4,0.0272149873208229,Very Poor
catA_18,catC_763,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.039994545041291,Very Poor
catA_11,catC_1444,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0227426926282294,Very Poor
catA_11,catC_196,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.2133152511553905,Poor
catA_9,catC_136,122.299437237519,30.8319059046492,0.0,26.0,unit_10,0.374106008583691,Poor
catA_3,catC_309,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0099150437521876,Very Poor
catA_0,catC_87,122.299437237519,30.8319059046492,0.0,26.0,unit_5,0.0391446001417183,Very Poor
catA_1,catC_876,122.299437237519,30.8319059046492,0.0,26.0,unit_6,0.0011074720423419,Very Poor
catA_5,catC_196,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.1931115993635881,Very Poor
catA_5,catC_35,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0411022047124782,Very Poor
catA_8,catC_809,122.299437237519,30.8319059046492,0.0,26.0,unit_9,0.0209096093914436,Very Poor
catA_18,catC_809,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0217306159557542,Very Poor
catA_3,catC_809,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0482790339516975,Very Poor
catA_1,catC_636,122.299437237519,30.8319059046492,0.0,26.0,unit_6,7.440871230136956e-05,Very Poor
catA_15,catC_636,122.299437237519,30.8319059046492,0.0,26.0,unit_4,0.0303533869706738,Very Poor
catA_13,catC_78,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0491585726191378,Very Poor
catA_1,catC_809,122.299437237519,30.8319059046492,0.0,26.0,unit_6,0.0025735435797997,Very Poor
catA_13,catC_809,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.1227771800894007,Very Poor
catA_4,catC_636,122.299437237519,30.8319059046492,0.0,26.0,unit_3,0.0094419458167823,Very Poor
catA_9,catC_177,122.299437237519,30.8319059046492,0.0,26.0,unit_10,0.3322605150214592,Poor
catA_14,catC_455,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0302295628456701,Very Poor
catA_4,catC_886,122.299437237519,30.8319059046492,0.0,26.0,unit_3,0.0103717843520295,Very Poor
catA_12,catC_886,122.299437237519,30.8319059046492,0.0,26.0,unit_11,0.0219435622354569,Very Poor
catA_14,catC_886,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0302295628456701,Very Poor
catA_4,catC_399,122.299437237519,30.8319059046492,0.0,26.0,unit_3,0.0146633204129487,Very Poor
catA_14,catC_399,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0302295628456701,Very Poor
catA_1,catC_725,122.299437237519,30.8319059046492,0.0,26.0,unit_6,0.0004579421700264,Very Poor
catA_8,catC_78,122.299437237519,30.8319059046492,0.0,26.0,unit_9,0.0046490226299029,Very Poor
catA_3,catC_78,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0126939726986349,Very Poor
catA_4,catC_177,122.299437237519,30.8319059046492,0.0,26.0,unit_3,0.0105863611550755,Very Poor
catA_12,catC_177,122.299437237519,30.8319059046492,0.0,26.0,unit_11,0.0069396281895922,Very Poor
catA_8,catC_177,122.299437237519,30.8319059046492,0.0,26.0,unit_9,0.0025146826178173,Very Poor
catA_11,catC_177,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0297184938252897,Very Poor
catA_5,catC_177,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0145658307447533,Very Poor
catA_8,catC_455,122.299437237519,30.8319059046492,0.0,26.0,unit_9,0.002250639924499,Very Poor
catA_15,catC_455,122.299437237519,30.8319059046492,0.0,26.0,unit_4,0.0374918327013694,Very Poor
catA_0,catC_1294,122.299437237519,30.8319059046492,0.0,26.0,unit_5,0.0316183080248007,Very Poor
catA_1,catC_927,122.299437237519,30.8319059046492,0.0,26.0,unit_6,0.0002105011036719,Very Poor
catA_12,catC_78,122.299437237519,30.8319059046492,0.0,26.0,unit_11,0.0543682266929319,Very Poor
catA_11,catC_78,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0539380256080006,Very Poor
catA_14,catC_629,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0203803318433214,Very Poor
catA_5,catC_629,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.1315260246988408,Very Poor
catA_9,catC_1031,122.299437237519,30.8319059046492,0.0,26.0,unit_10,0.3319025751072961,Poor
catA_13,catC_1031,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.04605833775286,Very Poor
catA_11,catC_809,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.1371076596711871,Very Poor
catA_16,catC_78,122.299437237519,30.8319059046492,0.0,26.0,unit_2,0.0001417624753421,Very Poor
catA_1,catC_177,122.299437237519,30.8319059046492,0.0,26.0,unit_6,6.822278320467325e-05,Very Poor
catA_16,catC_455,122.299437237519,30.8319059046492,0.0,26.0,unit_2,5.316026373670286e-05,Very Poor
catA_12,catC_455,122.299437237519,30.8319059046492,0.0,26.0,unit_11,0.0108640830227255,Very Poor
catA_11,catC_455,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0371134176831578,Very Poor
catA_14,catC_1294,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0302295628456701,Very Poor
catA_2,catC_1294,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0059819810990549,Very Poor
catA_13,catC_1294,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0444903401772861,Very Poor
catA_5,catC_1294,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0415537540722782,Very Poor
catA_0,catC_2688,122.299437237519,30.8319059046492,0.0,26.0,unit_5,0.199539319486271,Very Poor
catA_12,catC_725,122.299437237519,30.8319059046492,0.0,26.0,unit_11,0.1190502581538125,Very Poor
catA_8,catC_725,122.299437237519,30.8319059046492,0.0,26.0,unit_9,0.0033068106977723,Very Poor
catA_11,catC_725,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0404103341162209,Very Poor
catA_4,catC_133,122.299437237519,30.8319059046492,0.0,26.0,unit_3,0.0125175523824891,Very Poor
catA_4,catC_222,122.299437237519,30.8319059046492,0.0,26.0,unit_3,0.0132328656131231,Very Poor
catA_16,catC_222,122.299437237519,30.8319059046492,0.0,26.0,unit_2,4.4300042576162505e-05,Very Poor
catA_8,catC_108,122.299437237519,30.8319059046492,0.0,26.0,unit_9,0.0017225613275123,Very Poor
catA_11,catC_108,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0230694749602242,Very Poor
catA_5,catC_108,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0079168118796878,Very Poor
catA_16,catC_629,122.299437237519,30.8319059046492,0.0,26.0,unit_2,0.0001949238023053,Very Poor
catA_8,catC_629,122.299437237519,30.8319059046492,0.0,26.0,unit_9,0.0070473849663572,Very Poor
catA_4,catC_1031,122.299437237519,30.8319059046492,0.0,26.0,unit_3,0.0188118624923181,Very Poor
catA_2,catC_809,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.043376408820441,Very Poor
catA_14,catC_78,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0302295628456701,Very Poor
catA_1,catC_78,122.299437237519,30.8319059046492,0.0,26.0,unit_6,0.000476498493884,Very Poor
catA_0,catC_177,122.299437237519,30.8319059046492,0.0,26.0,unit_5,0.0108994539574845,Very Poor
catA_13,catC_177,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0157640124251837,Very Poor
catA_1,catC_455,122.299437237519,30.8319059046492,0.0,26.0,unit_6,9.91529164989817e-05,Very Poor
catA_13,catC_636,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0217204636714902,Very Poor
catA_4,catC_78,122.299437237519,30.8319059046492,0.0,26.0,unit_3,0.0141625839853607,Very Poor
catA_2,catC_133,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0017635981799089,Very Poor
catA_8,catC_133,122.299437237519,30.8319059046492,0.0,26.0,unit_9,0.0011504654304977,Very Poor
catA_15,catC_133,122.299437237519,30.8319059046492,0.0,26.0,unit_4,0.0373296101536036,Very Poor
catA_8,catC_222,122.299437237519,30.8319059046492,0.0,26.0,unit_9,0.0075754839322936,Very Poor
catA_11,catC_222,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0392172134252594,Very Poor
catA_3,catC_108,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0019600980049002,Very Poor
catA_12,catC_636,122.299437237519,30.8319059046492,0.0,26.0,unit_11,0.0186029542674347,Very Poor
catA_5,catC_636,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0208463974543526,Very Poor
catA_0,catC_78,122.299437237519,30.8319059046492,0.0,26.0,unit_5,0.0356913048715677,Very Poor
catA_14,catC_177,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0302295628456701,Very Poor
catA_2,catC_177,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0008079873993699,Very Poor
catA_0,catC_455,122.299437237519,30.8319059046492,0.0,26.0,unit_5,0.0166104486465899,Very Poor
catA_14,catC_725,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0302295628456701,Very Poor
catA_2,catC_725,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0016341477073853,Very Poor
catA_3,catC_133,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0017267483374168,Very Poor
catA_14,catC_222,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0302295628456701,Very Poor
catA_1,catC_133,122.299437237519,30.8319059046492,0.0,26.0,unit_6,9.91529164989817e-05,Very Poor
catA_0,catC_108,122.299437237519,30.8319059046492,0.0,26.0,unit_5,0.005719699268379,Very Poor
catA_16,catC_1179,122.299437237519,30.8319059046492,0.0,26.0,unit_2,7.088070605778357e-05,Very Poor
catA_14,catC_1179,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0302295628456701,Very Poor
catA_13,catC_1179,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0104603682097128,Very Poor
catA_4,catC_1150,122.299437237519,30.8319059046492,0.0,26.0,unit_3,0.0080829708415873,Very Poor
catA_12,catC_1150,122.299437237519,30.8319059046492,0.0,26.0,unit_11,0.168824265884069,Very Poor
catA_8,catC_1150,122.299437237519,30.8319059046492,0.0,26.0,unit_9,0.0039669140362431,Very Poor
catA_4,catC_1444,122.299437237519,30.8319059046492,0.0,26.0,unit_3,0.0080829708415873,Very Poor
catA_2,catC_1321,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0004904669233461,Very Poor
catA_8,catC_1321,122.299437237519,30.8319059046492,0.0,26.0,unit_9,0.0016257409205407,Very Poor
catA_16,catC_703,122.299437237519,30.8319059046492,0.0,26.0,unit_2,7.088070605778357e-05,Very Poor
catA_0,catC_486,122.299437237519,30.8319059046492,0.0,26.0,unit_5,0.0329908740832595,Very Poor
catA_16,catC_1,122.299437237519,30.8319059046492,0.0,26.0,unit_2,0.000240406507202,Very Poor
catA_20,catC_1,122.299437237519,30.8319059046492,0.0,26.0,unit_3,0.253272725400057,Poor
catA_12,catC_1,122.299437237519,30.8319059046492,0.0,26.0,unit_11,0.405011457549635,Standard
catA_14,catC_1,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0256837639215092,Very Poor
catA_13,catC_1,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.1491240245473141,Very Poor
catA_17,catC_1,122.299437237519,30.8319059046492,0.0,26.0,unit_12,0.1360865384416177,Very Poor
catA_11,catC_91,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.1999393893476778,Very Poor
catA_5,catC_91,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.1629620425789832,Very Poor
catA_3,catC_1803,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0131606580329016,Very Poor
catA_12,catC_1913,122.299437237519,30.8319059046492,0.0,26.0,unit_11,0.0966520408221868,Very Poor
catA_14,catC_1913,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0176023335101144,Very Poor
catA_13,catC_228,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.2265174634442003,Poor
catA_15,catC_100,122.299437237519,30.8319059046492,0.0,26.0,unit_4,0.0500969045846273,Very Poor
catA_10,catC_60,122.299437237519,30.8319059046492,0.0,26.0,unit_4,0.0556278314901948,Very Poor
catA_0,catC_36,122.299437237519,30.8319059046492,0.0,26.0,unit_5,0.1272885620549158,Very Poor
catA_10,catC_36,122.299437237519,30.8319059046492,0.0,26.0,unit_4,0.0104380057811851,Very Poor
catA_13,catC_675,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.1185544359421168,Very Poor
catA_10,catC_518,122.299437237519,30.8319059046492,0.0,26.0,unit_4,0.0273465301573391,Very Poor
catA_1,catC_518,122.299437237519,30.8319059046492,0.0,26.0,unit_6,0.0010827278381443,Very Poor
catA_2,catC_384,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0069413930696534,Very Poor
catA_5,catC_100,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.2933867717251307,Poor
catA_0,catC_178,122.299437237519,30.8319059046492,0.0,26.0,unit_5,0.0492826262001771,Very Poor
catA_10,catC_178,122.299437237519,30.8319059046492,0.0,26.0,unit_4,0.0207611771172003,Very Poor
catA_8,catC_2,122.299437237519,30.8319059046492,0.0,26.0,unit_9,0.0025586931281953,Very Poor
catA_11,catC_2,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0622468368815819,Very Poor
catA_10,catC_44,122.299437237519,30.8319059046492,0.0,26.0,unit_4,0.0129519037720847,Very Poor
catA_11,catC_44,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0241792560042427,Very Poor
catA_11,catC_69,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.045447988483976,Very Poor
catA_16,catC_72,122.299437237519,30.8319059046492,0.0,26.0,unit_2,0.0001329022541815,Very Poor
catA_8,catC_72,122.299437237519,30.8319059046492,0.0,26.0,unit_9,0.0078395334152617,Very Poor
catA_11,catC_72,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0519233275248125,Very Poor
catA_14,catC_2,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0302295628456701,Very Poor
catA_4,catC_144,122.299437237519,30.8319059046492,0.0,26.0,unit_3,0.0080829708415873,Very Poor
catA_4,catC_35,122.299437237519,30.8319059046492,0.0,26.0,unit_3,0.0037914347806681,Very Poor
catA_12,catC_35,122.299437237519,30.8319059046492,0.0,26.0,unit_11,0.1717435002096244,Very Poor
catA_8,catC_35,122.299437237519,30.8319059046492,0.0,26.0,unit_9,0.0011504654304977,Very Poor
catA_11,catC_35,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.067633305553451,Very Poor
catA_5,catC_35,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0524806424729146,Very Poor
catA_16,catC_2,122.299437237519,30.8319059046492,0.0,26.0,unit_2,6.202048489724321e-05,Very Poor
catA_13,catC_40,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.049836502765361,Very Poor
catA_11,catC_40,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0640266686870217,Very Poor
catA_5,catC_40,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0453382832032729,Very Poor
catA_13,catC_44,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0100087279339343,Very Poor
catA_2,catC_2,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0071317605880294,Very Poor
catA_15,catC_2,122.299437237519,30.8319059046492,0.0,26.0,unit_4,0.0178184576496203,Very Poor
catA_5,catC_2,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0470941738010455,Very Poor
catA_12,catC_40,122.299437237519,30.8319059046492,0.0,26.0,unit_11,0.2624849960659541,Poor
catA_5,catC_44,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0090265929237063,Very Poor
catA_5,catC_69,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0302953254034396,Very Poor
catA_14,catC_35,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0302295628456701,Very Poor
catA_2,catC_35,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0051748547427371,Very Poor
catA_13,catC_2,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.048312144859459,Very Poor
catA_16,catC_40,122.299437237519,30.8319059046492,0.0,26.0,unit_2,0.0001860635811448,Very Poor
catA_14,catC_40,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0186125312523676,Very Poor
catA_14,catC_44,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0302295628456701,Very Poor
catA_2,catC_44,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0020834021701085,Very Poor
catA_14,catC_69,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0302295628456701,Very Poor
catA_2,catC_69,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0009564690234511,Very Poor
catA_14,catC_72,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0302295628456701,Very Poor
catA_10,catC_69,122.299437237519,30.8319059046492,0.0,26.0,unit_4,0.0632871378313194,Very Poor
catA_10,catC_72,122.299437237519,30.8319059046492,0.0,26.0,unit_4,0.0191056165604751,Very Poor
catA_1,catC_72,122.299437237519,30.8319059046492,0.0,26.0,unit_6,0.000544545665191,Very Poor
catA_3,catC_72,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0038268533426671,Very Poor
catA_11,catC_2,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0624135161754678,Very Poor
catA_5,catC_2,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0472608530949314,Very Poor
catA_8,catC_144,122.299437237519,30.8319059046492,0.0,26.0,unit_9,0.0016345470964062,Very Poor
catA_15,catC_144,122.299437237519,30.8319059046492,0.0,26.0,unit_4,0.005067177129129,Very Poor
catA_2,catC_72,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0036062863143157,Very Poor
catA_10,catC_2,122.299437237519,30.8319059046492,0.0,26.0,unit_4,0.0352093193769379,Very Poor
catA_2,catC_1381,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0065454532726636,Very Poor
catA_9,catC_1381,122.299437237519,30.8319059046492,0.0,26.0,unit_10,0.3637339055793991,Poor
catA_8,catC_1381,122.299437237519,30.8319059046492,0.0,26.0,unit_9,0.0079715242084965,Very Poor
catA_15,catC_1381,122.299437237519,30.8319059046492,0.0,26.0,unit_4,0.0123678862594029,Very Poor
catA_18,catC_420,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0159860595499659,Very Poor
catA_5,catC_420,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.263876960375786,Poor
catA_0,catC_420,122.299437237519,30.8319059046492,0.0,26.0,unit_5,0.2842565716563329,Poor
catA_17,catC_420,122.299437237519,30.8319059046492,0.0,26.0,unit_12,0.0877262141133891,Very Poor
catA_4,catC_1936,122.299437237519,30.8319059046492,0.0,26.0,unit_3,0.0243908593715131,Very Poor
catA_14,catC_1430,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0302295628456701,Very Poor
catA_2,catC_1430,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0070523486174308,Very Poor
catA_4,catC_908,122.299437237519,30.8319059046492,0.0,26.0,unit_3,0.0088532328999454,Very Poor
catA_3,catC_420,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0065103255162758,Very Poor
catA_13,catC_631,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.055254185923176,Very Poor
catA_2,catC_350,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0012305873293664,Very Poor
catA_14,catC_362,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0302295628456701,Very Poor
catA_16,catC_354,122.299437237519,30.8319059046492,0.0,26.0,unit_2,7.347994053743967e-05,Very Poor
catA_12,catC_354,122.299437237519,30.8319059046492,0.0,26.0,unit_11,0.1016830250228289,Very Poor
catA_13,catC_693,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0056563376013334,Very Poor
catA_4,catC_350,122.299437237519,30.8319059046492,0.0,26.0,unit_3,0.0158077872496747,Very Poor
catA_14,catC_350,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0302295628456701,Very Poor
catA_12,catC_362,122.299437237519,30.8319059046492,0.0,26.0,unit_11,0.0329032684167906,Very Poor
catA_17,catC_783,122.299437237519,30.8319059046492,0.0,26.0,unit_12,0.0169262150720891,Very Poor
catA_5,catC_783,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0117529509811349,Very Poor
catA_3,catC_192,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0042935526776338,Very Poor
catA_1,catC_354,122.299437237519,30.8319059046492,0.0,26.0,unit_6,0.0001262476371663,Very Poor
catA_12,catC_693,122.299437237519,30.8319059046492,0.0,26.0,unit_11,0.0658786131483278,Very Poor
catA_11,catC_693,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0189476778543829,Very Poor
catA_0,catC_350,122.299437237519,30.8319059046492,0.0,26.0,unit_5,0.0036194896882196,Very Poor
catA_10,catC_350,122.299437237519,30.8319059046492,0.0,26.0,unit_4,0.006907673841416,Very Poor
catA_8,catC_350,122.299437237519,30.8319059046492,0.0,26.0,unit_9,0.0011504654304977,Very Poor
catA_15,catC_350,122.299437237519,30.8319059046492,0.0,26.0,unit_4,0.0203487780691782,Very Poor
catA_3,catC_350,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0019600980049002,Very Poor
catA_1,catC_285,122.299437237519,30.8319059046492,0.0,26.0,unit_6,0.0005184404687862,Very Poor
catA_14,catC_221,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0302295628456701,Very Poor
catA_13,catC_221,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0900516705811046,Very Poor
catA_4,catC_48,122.299437237519,30.8319059046492,0.0,26.0,unit_3,0.0299698562507081,Very Poor
catA_14,catC_631,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0196226986892946,Very Poor
catA_13,catC_350,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0057700431850897,Very Poor
catA_4,catC_362,122.299437237519,30.8319059046492,0.0,26.0,unit_3,0.0183827088862262,Very Poor
catA_17,catC_285,122.299437237519,30.8319059046492,0.0,26.0,unit_12,0.1595125367703109,Very Poor
catA_1,catC_208,122.299437237519,30.8319059046492,0.0,26.0,unit_6,0.0007074842376126,Very Poor
catA_8,catC_362,122.299437237519,30.8319059046492,0.0,26.0,unit_9,0.00390882858171,Very Poor
catA_16,catC_293,122.299437237519,30.8319059046492,0.0,26.0,unit_2,4.717075423217758e-05,Very Poor
catA_17,catC_293,122.299437237519,30.8319059046492,0.0,26.0,unit_12,0.0893702222157045,Very Poor
catA_16,catC_617,122.299437237519,30.8319059046492,0.0,26.0,unit_2,3.76844344035488e-05,Very Poor
catA_10,catC_362,122.299437237519,30.8319059046492,0.0,26.0,unit_4,0.0620039823980978,Very Poor
catA_0,catC_221,122.299437237519,30.8319059046492,0.0,26.0,unit_5,0.0670088204251549,Very Poor
catA_1,catC_221,122.299437237519,30.8319059046492,0.0,26.0,unit_6,0.0008031195502384,Very Poor
catA_11,catC_221,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.1029065838321084,Very Poor
catA_16,catC_208,122.299437237519,30.8319059046492,0.0,26.0,unit_2,8.734866751561028e-05,Very Poor
catA_2,catC_208,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.003667203360168,Very Poor
catA_18,catC_208,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0480894007121751,Very Poor
catA_17,catC_362,122.299437237519,30.8319059046492,0.0,26.0,unit_12,0.089505902647178,Very Poor
catA_12,catC_293,122.299437237519,30.8319059046492,0.0,26.0,unit_11,0.0311803286220501,Very Poor
catA_5,catC_293,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0265907417228577,Very Poor
catA_1,catC_362,122.299437237519,30.8319059046492,0.0,26.0,unit_6,6.203685410797693e-05,Very Poor
catA_4,catC_221,122.299437237519,30.8319059046492,0.0,26.0,unit_3,0.0212436184858774,Very Poor
catA_17,catC_221,122.299437237519,30.8319059046492,0.0,26.0,unit_12,0.1523356919115004,Very Poor
catA_8,catC_208,122.299437237519,30.8319059046492,0.0,26.0,unit_9,0.0023034498210927,Very Poor
catA_15,catC_208,122.299437237519,30.8319059046492,0.0,26.0,unit_4,0.0335352938009253,Very Poor
catA_5,catC_208,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.1330049246155011,Very Poor
catA_11,catC_362,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0603451776649746,Very Poor
catA_2,catC_293,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0044286454322716,Very Poor
catA_2,catC_617,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0042763598179908,Very Poor
catA_3,catC_190,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0110605530276513,Very Poor
catA_4,catC_25,122.299437237519,30.8319059046492,0.0,26.0,unit_3,0.0158791984097283,Very Poor
catA_8,catC_25,122.299437237519,30.8319059046492,0.0,26.0,unit_9,0.0026467073593014,Very Poor
